run_time,subject,experiment_id,predictor,estimator,raw,epoch,reference,inv,tstart,tstop,samplingrate,filter_x,status,error_type,error,traceback,tracking_r_mean,tracking_r_median,tracking_r_max,tracking_r_min,tracking_r_sd,positive_channel_count,positive_channel_fraction,best_channel,minimum_channel,n_result_channels,contains_veog,h_shape,finite_r,finite_h,finite_result,result_summary,proportion_explained_mean,cache_path,audio_alignment_qc,include_trf_primary,trf_exclusion_reason,correct,total,score_prop,low_score_flag,high_noise_flag,four_question_subject,s39_flag,exclude_high_noise,notes,include_prediction_primary,include_sensitivity
2026-08-25T16:39:28,sub-21,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.02780000305316533,0.02548008894551745,0.06936310133157375,-0.023036858072219737,0.023136462470437557,53,0.8688524590163934,20,40,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.001063349680539775,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-21/subject-21_raw-0.5-20_epoch-story-segments_reference-mastoids_key-0cba1fe351b407dd.pickle,pass,True,,,,,False,False,False,False,False,use,False,False
2026-08-25T16:39:31,sub-22,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.004680143922961052,0.004646072793353591,0.07205225764311365,-0.04824916341258567,0.02748641503516023,34,0.5573770491803278,49,58,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",9.092672497927452e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-22/subject-22_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4e709b34c5cb7b3e.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True
2026-08-25T16:39:34,sub-23,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.011679032897023878,0.008645441727188162,0.08252906497709535,-0.024146231693117904,0.01868008361556473,43,0.7049180327868853,32,55,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",7.125283997398451e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-23/subject-23_raw-0.5-20_epoch-story-segments_reference-mastoids_key-39e0e41c5b2ca144.pickle,pass,True,,3.0,8.0,0.375,True,False,False,False,True,exclude: low score,True,True
2026-08-25T16:39:36,sub-24,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.01198734781398812,0.018712645482230502,0.059728360273198194,-0.04565670575803555,0.02855215555686614,40,0.6557377049180327,10,31,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0001986593288364298,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-24/subject-24_raw-0.5-20_epoch-story-segments_reference-mastoids_key-bbf4f458b17b3b41.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True
2026-08-25T16:39:39,sub-25,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.027520073580852948,0.029690900253167563,0.06297225318343251,-0.042698301104071426,0.02248310063814238,55,0.9016393442622951,9,56,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0005852921827545278,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-25/subject-25_raw-0.5-20_epoch-story-segments_reference-mastoids_key-b84c42d298bb3baf.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True
2026-08-25T16:39:41,sub-26,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.019202523325254486,0.018724612795980256,0.06274689263962607,-0.031147893979385544,0.02111064435672399,52,0.8524590163934426,9,58,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0007936529844498848,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-26/subject-26_raw-0.5-20_epoch-story-segments_reference-mastoids_key-40a519517fb5fab1.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True
2026-08-25T16:39:44,sub-27,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.03484580259247606,0.04223386186313156,0.06743866513783779,-0.025799613128439987,0.02392616213974511,54,0.8852459016393442,44,54,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0007329457239549865,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-27/subject-27_raw-0.5-20_epoch-story-segments_reference-mastoids_key-9b9c809ac806abaa.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True
2026-08-25T16:39:47,sub-28,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.05439029252068926,0.06289531152917253,0.10523748000139789,-0.030876422373868506,0.03447742131483868,57,0.9344262295081968,36,55,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0019914876140885874,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-28/subject-28_raw-0.5-20_epoch-story-segments_reference-mastoids_key-64d6e6eab4ab03e0.pickle,pass,True,,7.0,8.0,0.875,False,True,False,False,False,exclude: noise,True,False
2026-08-25T16:39:51,sub-29,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.0034182819683854352,0.0011561984367353573,0.04629681925609826,-0.0553958194083102,0.019851011243976428,32,0.5245901639344263,39,52,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-3.554746703789295e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-29/subject-29_raw-0.5-20_epoch-story-segments_reference-mastoids_key-24f6fdf8c9e077f8.pickle,pass,True,,6.0,8.0,0.75,False,True,False,False,False,exclude: noise,True,False
2026-08-25T16:39:53,sub-30,gammatone-1,gammatone-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.005184155896603207,0.0066988322288221635,0.03270032813164859,-0.0342132952684529,0.014359597836010986,40,0.6557377049180327,24,26,61,False,"(61, 56)",True,True,True,"<BoostingResult eeg ~ gammatone-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",8.656070911229129e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-30/subject-30_raw-0.5-20_epoch-story-segments_reference-mastoids_key-8c50941de67ae6de.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True
