run_time,subject,experiment_id,predictor,estimator,raw,epoch,reference,inv,tstart,tstop,samplingrate,filter_x,status,error_type,error,traceback,tracking_r_mean,tracking_r_median,tracking_r_max,tracking_r_min,tracking_r_sd,positive_channel_count,positive_channel_fraction,best_channel,minimum_channel,n_result_channels,contains_veog,n_model_terms,h_shape,finite_r,finite_h,finite_result,result_summary,proportion_explained_mean,cache_path,audio_alignment_qc,include_trf_primary,trf_exclusion_reason,correct,total,score_prop,low_score_flag,high_noise_flag,four_question_subject,s39_flag,exclude_high_noise,notes,include_prediction_primary,include_sensitivity
2026-08-26T22:44:26,sub-31,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,-0.008124023601991787,-0.007969617473072229,0.04121315383321,-0.04226937572044509,0.014478547679713967,14,0.22950819672131148,13,23,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-0.0003083268919861324,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-31/subject-31_raw-0.5-20_epoch-story-segments_reference-mastoids_key-cb8c00298be41c44.pickle,pass,True,,3.0,4.0,0.75,False,True,True,False,False,exclude: noise,True,False
2026-08-26T22:44:29,sub-32,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.06550522160666612,0.0680699439105952,0.10938623083294499,-0.02361583635808215,0.02870617071648803,58,0.9508196721311475,3,25,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.001957832903845086,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-32/subject-32_raw-0.5-20_epoch-story-segments_reference-mastoids_key-f7105267ffd5c01a.pickle,pass,True,,4.0,8.0,0.5,True,False,False,False,True,exclude: low score,True,True
2026-08-26T22:44:36,sub-33,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,-0.0053733935142604005,-0.009648213233323055,0.04208509734945298,-0.04151829877562353,0.018675362651043127,20,0.32786885245901637,49,25,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-0.0001299640860828664,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-33/subject-33_raw-0.5-20_epoch-story-segments_reference-mastoids_key-9c5935465f461037.pickle,pass,True,,8.0,8.0,1.0,False,True,False,False,False,exclude: noise,True,False
2026-08-26T22:44:40,sub-34,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.021874886524070034,0.02315948693899329,0.06259376404598098,-0.04634910074761112,0.021994124443123427,51,0.8360655737704918,33,55,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0007349072485586086,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-34/subject-34_raw-0.5-20_epoch-story-segments_reference-mastoids_key-09e24c6eaf13d86d.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True
2026-08-26T22:44:44,sub-35,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.030225013547787137,0.03230109127342167,0.08215887561458661,-0.041076436772335495,0.03004753728772776,49,0.8032786885245902,4,61,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0010838535258843704,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-35/subject-35_raw-0.5-20_epoch-story-segments_reference-mastoids_key-68e0e409f3a27e35.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True
2026-08-26T22:44:50,sub-36,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.030280743088316398,0.03345745125124358,0.059260381582039466,-0.026441540426550763,0.01542250552097331,59,0.9672131147540983,37,28,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0007810947722810546,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-36/subject-36_raw-0.5-20_epoch-story-segments_reference-mastoids_key-78689dca76010c8e.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True
2026-08-26T22:44:54,sub-37,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.018690427993641123,0.02128143709922775,0.06889612512171571,-0.05194285510676091,0.029054976580504085,44,0.7213114754098361,14,31,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0003948419703573619,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-37/subject-37_raw-0.5-20_epoch-story-segments_reference-mastoids_key-d2ece51378e347db.pickle,pass,True,,8.0,8.0,1.0,False,False,False,False,True,use,True,True
2026-08-26T22:44:59,sub-38,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.06909013937239186,0.07942665457303064,0.10754492648803816,-0.007369099045574228,0.030816158535587498,59,0.9672131147540983,46,28,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.001881321111787972,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-38/subject-38_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4324e3106957bc83.pickle,pass,True,,8.0,8.0,1.0,False,False,False,False,True,use,True,True
2026-08-26T22:45:06,sub-39,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.021509764071718417,0.019819363452044037,0.07711001300241442,-0.04038049251039475,0.024396386717586885,50,0.819672131147541,58,22,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.00028375486091098496,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-39/subject-39_raw-0.5-20_epoch-story-segments_reference-mastoids_key-b7d0abe4129f28ce.pickle,pass,True,,3.0,8.0,0.375,False,False,False,True,True,use,True,True
2026-08-26T22:45:10,sub-40,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.025973023026573686,0.030037241527771385,0.06038513792235846,-0.04996757535567387,0.022814613764699773,52,0.8524590163934426,36,26,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0003962857066513748,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-40/subject-40_raw-0.5-20_epoch-story-segments_reference-mastoids_key-5e9a6c774a7aa641.pickle,pass,True,,6.0,8.0,0.75,False,False,False,False,True,use,True,True
2026-08-26T22:45:15,sub-41,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.022060941897871326,0.0210133122903569,0.07932741800654404,-0.02365734722770713,0.02357389219429748,48,0.7868852459016393,58,46,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0005818917630853418,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-41/subject-41_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4817733b814948be.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True
2026-08-26T22:45:19,sub-42,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.04518949313506502,0.05353483025554596,0.12088828033843049,-0.050462173449595776,0.042705888559392356,49,0.8032786885245902,10,52,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.001923078189008196,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-42/subject-42_raw-0.5-20_epoch-story-segments_reference-mastoids_key-1c8e630ac771bfcb.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True
2026-08-26T22:45:26,sub-43,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.009112858482777389,0.005643909193461629,0.06267611550359825,-0.022621468335575115,0.017202106711423745,42,0.6885245901639344,59,13,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",9.358648350669621e-05,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-43/subject-43_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4be96480b58d3de6.pickle,pass,True,,2.0,8.0,0.25,True,False,False,False,True,exclude: low score,True,True
2026-08-26T22:45:30,sub-44,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.05463201663368457,0.060223997994435494,0.12348248317696547,-0.03714712533048528,0.039418067288330416,57,0.9344262295081968,49,27,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0018341361350659056,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-44/subject-44_raw-0.5-20_epoch-story-segments_reference-mastoids_key-f0af4b5db0679b8f.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True
2026-08-26T22:45:36,sub-45,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.07713354786392065,0.08294714945561066,0.13304917033465982,0.0007855128031888081,0.03779660232499532,61,1.0,36,53,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0036469569489692008,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-45/subject-45_raw-0.5-20_epoch-story-segments_reference-mastoids_key-73427ef02e0c22de.pickle,pass,True,,5.0,8.0,0.625,False,False,False,False,True,use,True,True
2026-08-26T22:45:45,sub-46,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,-0.02577785985698992,-0.026471699638161563,0.005924235273777124,-0.04752397056211598,0.0108612599537399,2,0.03278688524590164,11,42,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",-0.00023406422729425368,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-46/subject-46_raw-0.5-20_epoch-story-segments_reference-mastoids_key-7187be5dc35e5913.pickle,pass,True,,3.0,8.0,0.375,True,True,False,False,False,exclude: low score & noise,True,False
2026-08-26T22:45:48,sub-47,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.006534352275749664,0.007638562844555315,0.05516954018240567,-0.022849265703615753,0.014504921007028302,38,0.6229508196721312,51,32,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.00021324560269773358,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-47/subject-47_raw-0.5-20_epoch-story-segments_reference-mastoids_key-4fb6fe15d53380e5.pickle,pass,True,,4.0,8.0,0.5,True,True,False,False,False,exclude: low score & noise,True,False
2026-08-26T22:45:52,sub-48,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.016800146785525286,0.017163783038622454,0.06102620404637587,-0.02887010130512717,0.01604243969328399,54,0.8852459016393442,25,22,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.0002719367609492125,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-48/subject-48_raw-0.5-20_epoch-story-segments_reference-mastoids_key-331397c7a05c9a72.pickle,pass,True,,7.0,8.0,0.875,False,False,False,False,True,use,True,True
2026-08-26T22:45:56,sub-49,gammatone-1-plus-gammatone-on-1,gammatone-1 + gammatone-on-1,boosting,0.5-20,story-segments,mastoids,,-0.1,1.0,50,continuous,ok,,,,0.017045130850387533,0.01522985930073687,0.06734665864186799,-0.04583214737025088,0.023862080795645425,44,0.7213114754098361,19,27,61,False,2,"[(61, 56), (61, 56)]",True,True,True,"<BoostingResult eeg ~ gammatone-1 + gammatone-on-1, -0.1 - 1, error=l1, basis=0.05, partitions=5, test=1, selective_stopping=1>",0.00042636387800808125,/Users/yanyuwoo/Data/bids/derivatives/eelbrain/cache/trf/sub-49/subject-49_raw-0.5-20_epoch-story-segments_reference-mastoids_key-68151f5d843465e7.pickle,pass,True,,6.0,8.0,0.75,False,True,False,False,False,exclude: noise,True,False
